,link,brand,product,price,Ram (Sistem Belleği),ssd_capacity,graphics_card,processor_type,operating_system,screen_size,screen_resolution,Kullanım Amacı,Cihaz Ağırlığı,Ekran Yenileme Hızı,Ekran Kartı Tipi,graphics_memory,İşlemci Modeli,processor_generation,İşlemci Çekirdek Sayısı,Hard Disk Kapasitesi,touchscreen,Panel Tipi,Ram (Sistem Belleği) Tipi,Arttırılabilir Azami Bellek,color,warranty_type,Temel İşlemci Hızı (GHz),Maksimum İşlemci Hızı (GHz),Bağlantılar,keyboard,Ekran Kartı Bellek Tipi,Çözünürlük Standartı,warranty_period,Suya/Toza Dayanıklılık,Hızlı Şarj,fingerprint_reader,Şarjlı Kullanım Süresi,Optik Sürücü Tipi,country_of_origin,Kapasite,İşlemci Frekansı,Power Supply,hdmi,Beden,Tamir Edilebilirlik,CE Uygunluk Sembolu,İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı,Üretici Bilgisi,Ekran Kartı Gücü,Piksel Yoğunluğu,ssd,os,processor,gpu,screensize,resolution,gpumemory,cpugen,warranty,warrantyperiod,origin,fingerprint,Paket Görseli (arka),Sıvı Soğutma,Soket Tipi
4261,https://www.trendyol.com/acer/extensa-15-ex215-55-i5-1235u-32gb-ram-512gb-ssd-15-6-fhd-fdos-dizustu-bilgisayar-per4-canta-p-896069369,ACER Extensa 15 EX215-55i5-1235U 32GB RAM 512GB SSD 15.6'' FHD FDOS Dizüstü Bilgisayar & PER4 ÇANTA,,,32 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,12+,HDD Yok,Yok,TN,DDR4,64 GB,Siyah,,1.7,4.4,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),,,,,3 Saat ve Altı,Yok,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,,,,
4262,https://www.trendyol.com/zeiron/ncx9-i5-12400f-16gb-512gb-nvme-m-2-ssd-gtx1660-super-23-8-curved-oyuncu-masaustu-bilgisayar-p-824366823,"Zeiron Ncx9 i5 12400F 16GB512GB NVMe M.2 SSD GTX1660 Super 23.8"" Curved Oyuncu Masaüstü Bilgisayar",Ncx9 i5 12400F 16GB,21.313 TL,16 GB,,,,,,,,4 kg ve üzeri,75 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,2.5,,HDMI,RGB,GDDR6,Full HD (FHD),,,,,,Yok,,512 GB,2.50 GHz - 3.00 GHz,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce GTX 1660 SUPER,"24"" / 61 Ekran",1920 x 1080,6 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4263,https://www.trendyol.com/acer/extensa-15-ex215-55-i5-1235u-12gb-ram-1tb-ssd-15-6-fhd-fdos-dizustu-bilgisayar-per4-canta-p-896069278,ACER Extensa 15 EX215-55i5-1235U 12GB RAM 1TB SSD 15.6'' FHD FDOS Dizüstü Bilgisayar & PER4 ÇANTA,,,12 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,12+,HDD Yok,Yok,TN,DDR4,64 GB,Çok Renkli,,1.7,4.4,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),,,,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,,,,
4264,https://www.trendyol.com/dmc/n129x-gta5-i5-3470-16gb-ram-500gb-hdd-256gb-ssd-gt740-4gb-23-8-curved-oyuncu-masaustu-bilgisayari-p-357555690,"DMC N129x (GTA5) I5-3470,16gbRam,500gb Hdd 256gb Ssd,gt740 4gb 23.8""curved Oyuncu Masaüstü Bilgisayarı","N129x (GTA5) I5-3470,16gb",11.528 TL,16 GB,,,,,,,,,75 Hz,Harici,,,,4,500 GB,,IPS,DDR3,16 GB,,,3.2,,Kablo,Numerik Tuşlu Aydınlatmalı,DDR3,Full HD (FHD),,,,,,Yok,,500 GB,3.00 GHz üstü,250 - 350 W,Var,,,,,,,,256 GB,Windows,Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,Resmi Distribütör Garantili,2 Yıl,,,,,
4265,https://www.trendyol.com/acer/extensa-15-ex215-55-i5-1235u-40gb-ram-256gb-ssd-15-6-fhd-fdos-dizustu-bilgisayar-per4-canta-p-896069074,ACER Extensa 15 EX215-55i5-1235U 40GB RAM 256GB SSD 15.6'' FHD FDOS Dizüstü Bilgisayar & PER4 ÇANTA,,,40 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,12+,HDD Yok,Yok,TN,DDR4,64 GB,Siyah,,1.7,4.4,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),,,,,3 Saat ve Altı,Yok,,,,,,,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,,,,
4266,https://www.trendyol.com/zeiron/mirage-x30-ryzen-7-5700x-16gb-ram-512gb-m-2-nvme-ssd-8gb-rtx4060-sivi-sogutmali-oyuncu-bilgisayari-p-821530973,Zeiron Mirage X30 Ryzen 75700X 16GB RAM 512GB M.2 Nvme SSD 8GB RTX4060 Sıvı Soğutmalı Oyuncu Bilgisayarı,Mirage X30 Ryzen 7,30.600 TL,16 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Ultra HD 4K (UHD),,,,,,Yok,,512 GB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 4060,,3840 x 2160,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4267,https://www.trendyol.com/acer/extensa-15-ex215-55-i5-1235u-20gb-ram-1tb-ssd-15-6-fhd-fdos-dizustu-bilgisayar-per4-canta-p-896069015,ACER Extensa 15 EX215-55i5-1235U 20GB RAM 1TB SSD 15.6'' FHD FDOS Dizüstü Bilgisayar & PER4 ÇANTA,,,20 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1235U,,12+,HDD Yok,Yok,TN,DDR4,64 GB,Siyah,,1.7,4.4,USB - Bluetooth - HDMI,Q Türkçe,Dahili,Full HD (FHD),,,,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,,,,
4268,https://www.trendyol.com/zeiron/ptx90-ryzen-5-3600-32gb-512gb-m-2-1tb-gtx1660-super-27-oyuncu-masaustu-bilgisayari-p-375515940,"Zeiron Ptx90 Ryzen 5 360032gb 512gb M.2+1tb Gtx1660 Super 27"" Oyuncu Masaüstü Bilgisayarı",Ptx90 Ryzen 5 3600,24.549 TL,32 GB,,,,,,,,4 kg ve üzeri,75 Hz,Harici,,,,6,1 TB,,VA,DDR4,32 GB,,,3.6,,HDMI,RGB,GDDR6,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 5,Nvidia GeForce GTX 1660 SUPER,25 + inç,1920 x 1080,6 GB,,Resmi Distribütör Garantili,2 Yıl,,,,,
4269,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-64gb-ram-256gb-ssd-15-6-fhd-w11h-tasinabilir-bilgisayar-per4-canta-p-879887474,ACER TravelMate P2 i7 1255U64GB RAM 256GB SSD 15.6'' FHD W11H Taşınabilir Bilgisayar & PER4 ÇANTA,,,64 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,256 GB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4270,https://www.trendyol.com/monster/abra-a7-v15-3-4-intel-core-i5-13500h-16-gb-ram-1-tb-ssd-6-gb-rtx-3050-freedos-17-3-fhd-144-hz-p-894064414,"MONSTER Abra A7 V15.3.4 IntelCore i5 13500H 16 GB RAM 1 TB SSD 6 GB RTX 3050 FreeDOS 17,3"" FHD 144 Hz",Abra A7 V15.3.4 Intel,33.499 TL,16 GB,,,,,,,Oyun,2 - 4 kg,144 Hz,Harici,,13500H,,14,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,2.6,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (RGB Aydınlatmalı),GDDR6,Full HD (FHD),,,,,4-6 Saat,,,,,,,,,,,,75W,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce RTX 3050,"17,3 inç",1920 x 1080,6 GB,13. Nesil,Monster Türkiye Garantili,2 Yıl,CN,,,,
4271,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-24gb-ram-512gb-ssd-15-6-fhd-w11p-tasinabilir-bilgisayar-per4-canta-p-879887443,ACER TravelMate P2 i7 1255U24GB RAM 512GB SSD 15.6'' FHD W11P Taşınabilir Bilgisayar & PER4 ÇANTA,,,24 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,3.5,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,512 GB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4272,https://www.trendyol.com/zeiron/tx90-i5-3470-16gb-256gb-ssd-500gb-hdd-gt740-23-8-curved-oyuncu-masaustu-bilgisayari-p-329480930,"Zeiron Tx90 i5-3470 16GB256GB SSD+500GB HDD GT740 23.8"" Curved Oyuncu Masaüstü Bilgisayarı",Tx90 i5-3470 16GB,12.867 TL,16 GB,,,,,,,,2 - 4 kg,75 Hz,Harici,,,,4,500 GB,,TN,DDR3,16 GB,,,3.2,,Wi-Fi,RGB,DDR3,Full HD (FHD),,,,,,Yok,,500 GB,3.00 GHz üstü,350 - 500 W,Var,Tek Ebat,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4273,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-8gb-ram-512gb-ssd-15-6-fhd-w11h-tasinabilir-bilgisayar-per4-canta-p-879887345,ACER TravelMate P2 i7 1255U8GB RAM 512GB SSD 15.6'' FHD W11H Taşınabilir Bilgisayar & PER4 ÇANTA,,,8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,3.5,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,512 GB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4274,https://www.trendyol.com/zeiron/godwin-x17-ryzen-7-5700x-32gb-ddr4-1tb-nvme-m-2-ssd-gtx1660-super-6gb-oyuncu-masaustu-bilgisayar-p-879424977,Zeiron Godwin X17 Ryzen 75700X 32GB DDR4 1TB NVMe M.2 SSD Gtx1660 Super 6GB Oyuncu Masaüstü Bilgisayar,Godwin X17 Ryzen 7,26.249 TL,32 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia Geforce GTX1660,,,6 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4275,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-64gb-ram-4tb-ssd-15-6-fhd-w11p-tasinabilir-bilgisayar-per4-canta-p-879887325,ACER TravelMate P2 i7 1255U64GB RAM 4TB SSD 15.6'' FHD W11P Taşınabilir Bilgisayar & PER4 ÇANTA,,,64 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,4 TB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4276,https://www.trendyol.com/zeiron/rcx50-windows-11-pro-ryzen-5-3600-16gb-512gb-ssd-rx580-8gb-23-8-oyuncu-masaustu-bilgisayar-p-773586874,"Zeiron Rcx50 | Windows 11 ProRyzen 5 3600 16GB 512GB SSD RX580 8GB 23.8"" Oyuncu Masaüstü Bilgisayar",Rcx50 | Windows 11 Pro,17.999 TL,16 GB,,,,,,,,4 kg ve üzeri,75 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,3.6,,Wi-Fi,RGB,GDDR5,Full HD (FHD),,,,,,Yok,,512 GB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 5,AMD Radeon RX 580,"24"" / 61 Ekran",1920 x 1080,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4277,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-16gb-ram-256gb-ssd-15-6-fhd-w11h-tasinabilir-bilgisayar-per4-canta-p-879887200,ACER TravelMate P2 i7 1255U16GB RAM 256GB SSD 15.6'' FHD W11H Taşınabilir Bilgisayar & PER4 ÇANTA,,,16 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,3.5,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,256 GB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4278,https://www.trendyol.com/zeiron/damage-x20-ryzen-7-5700x-32gb-1tb-m-2-nvme-ssd-rtx3050-27-240hz-oyuncu-masaustu-bilgisayar-p-859921678,"Zeiron Damage X20 Ryzen 75700X 32GB 1TB M.2 Nvme SSD Rtx3050 27"" 240Hz Oyuncu Masaüstü Bilgisayar",Damage X20 Ryzen 7,,32 GB,,,,,,,,4 kg ve üzeri,240 Hz,Harici,,,,8,HDD Yok,,VA,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Full HD (FHD),,,,,,Yok,,1 TB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 3050,25 + inç,1920 x 1080,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4279,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-8gb-ram-256gb-ssd-15-6-fhd-w11h-tasinabilir-bilgisayar-per4-canta-p-879887125,ACER TravelMate P2 i7 1255U8GB RAM 256GB SSD 15.6'' FHD W11H Taşınabilir Bilgisayar & PER4 ÇANTA,,,8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,3.5,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,256 GB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4280,https://www.trendyol.com/dmc/n231-gta-5-i5-3470-16gb-ram-500gb-hdd-256gb-ssd-gt740-24-curved-masaustu-oyuncu-bilgisayari-p-822524249,"DMC N231 (GTA 5) I5 3470,16gbRam,500gb Hdd,256gb Ssd,gt740,24''curved Masaüstü Oyuncu Bilgisayarı","N231 (GTA 5) I5 3470,16gb",13.849 TL,16 GB,,,,,,,,,75 Hz,Harici,,,,4,500 GB,,,DDR3,,,,3.2,,Kablo,Numerik Tuşlu Aydınlatmalı,DDR3,Full HD (FHD),,,,,,Yok,,500 GB,3.00 GHz üstü,250 - 350 W,Var,,,,,,,,256 GB,Windows,Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,Resmi Distribütör Garantili,2 Yıl,,,,,
4281,https://www.trendyol.com/acer/aspire-5-i5-12450h-20gb-ram-512gb-ssd-15-6-fhd-w11p-tasinabilir-bilgisayar-per4-canta-p-879886771,ACER Aspire 5 i5 12450H 20GBRAM 512GB SSD 15.6'' FHD W11P Taşınabilir Bilgisayar & PER4 ÇANTA,,,20 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,12450H,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,,4.4,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,,,,,,,,,,,,,,,512 GB,Windows,Intel Core i5,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4282,https://www.trendyol.com/zeiron/mirage-x25-ryzen-7-5700x-32gb-ram-512gb-m-2-nvme-ssd-8gb-rtx3050-sivi-sogutmali-oyuncu-bilgisayari-p-820429717,Zeiron Mirage X25 Ryzen 75700X 32GB RAM 512GB M.2 Nvme SSD 8GB RTX3050 Sıvı Soğutmalı Oyuncu Bilgisayarı,Mirage X25 Ryzen 7,,32 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Ultra HD 4K (UHD),,,,,,Yok,,512 GB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 3050,,3840 x 2160,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4283,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-64gb-ram-1tb-ssd-15-6-fhd-w11p-tasinabilir-bilgisayar-per4-canta-p-879886635,ACER TravelMate P2 i7 1255U64GB RAM 1TB SSD 15.6'' FHD W11P Taşınabilir Bilgisayar & PER4 ÇANTA,,,64 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4284,https://www.trendyol.com/zeiron/acx17-ryzen-5-5500-16gb-512gb-nvme-m-2-ssd-nvidia-gtx1050ti-oyuncu-masaustu-bilgisayar-p-463668966,Zeiron Acx17 Ryzen 5 550016gb 512gb Nvme M.2 Ssd Nvidia Gtx1050ti Oyuncu Masaüstü Bilgisayar,Acx17 Ryzen 5 5500,14.849 TL,16 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,6,HDD Yok,,,DDR4,64 GB,,,3.6,,HDMI,Yok,GDDR5,,,,,,,Yok,,Yok,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 5,Nvidia GeForce GTX1050 Ti,,1920 x 1080,4 GB ve altı,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4285,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-48gb-ram-4tb-ssd-15-6-fhd-w11h-tasinabilir-bilgisayar-per4-canta-p-879886512,ACER TravelMate P2 i7 1255U48GB RAM 4TB SSD 15.6'' FHD W11H Taşınabilir Bilgisayar & PER4 ÇANTA,,,48 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,4 TB,Windows,Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4286,https://www.trendyol.com/zeiron/ncx9-i5-12400f-16gb-512gb-nvme-m-2-ssd-gtx1660-super-23-8-curved-oyuncu-masaustu-bilgisayar-p-824366823,"Zeiron Ncx9 i5 12400F 16GB512GB NVMe M.2 SSD GTX1660 Super 23.8"" Curved Oyuncu Masaüstü Bilgisayar",Ncx9 i5 12400F 16GB,21.313 TL,16 GB,,,,,,,,4 kg ve üzeri,75 Hz,Harici,,,,6,HDD Yok,,VA,DDR4,64 GB,,,2.5,,HDMI,RGB,GDDR6,Full HD (FHD),,,,,,Yok,,512 GB,2.50 GHz - 3.00 GHz,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i5,Nvidia GeForce GTX 1660 SUPER,"24"" / 61 Ekran",1920 x 1080,6 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4287,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-12gb-ram-512gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-per4-canta-p-879886272,ACER TravelMate P2 i7 1255U12GB RAM 512GB SSD 15.6'' FHD FDOS Taşınabilir Bilgisayar & PER4 ÇANTA,,,12 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4288,https://www.trendyol.com/dmc/n129x-gta5-i5-3470-16gb-ram-500gb-hdd-256gb-ssd-gt740-4gb-23-8-curved-oyuncu-masaustu-bilgisayari-p-357555690,"DMC N129x (GTA5) I5-3470,16gbRam,500gb Hdd 256gb Ssd,gt740 4gb 23.8""curved Oyuncu Masaüstü Bilgisayarı","N129x (GTA5) I5-3470,16gb",11.528 TL,16 GB,,,,,,,,,75 Hz,Harici,,,,4,500 GB,,IPS,DDR3,16 GB,,,3.2,,Kablo,Numerik Tuşlu Aydınlatmalı,DDR3,Full HD (FHD),,,,,,Yok,,500 GB,3.00 GHz üstü,250 - 350 W,Var,,,,,,,,256 GB,Windows,Intel Core i5,Nvidia Geforce GT 740,"24"" / 61 Ekran",1920 x 1080,4 GB ve altı,,Resmi Distribütör Garantili,2 Yıl,,,,,
4289,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-8gb-ram-256gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-per4-canta-p-879886173,ACER TravelMate P2 i7 1255U8GB RAM 256GB SSD 15.6'' FHD FDOS Taşınabilir Bilgisayar & PER4 ÇANTA,,,8 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,256 GB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
4290,https://www.trendyol.com/zeiron/mirage-x30-ryzen-7-5700x-16gb-ram-512gb-m-2-nvme-ssd-8gb-rtx4060-sivi-sogutmali-oyuncu-bilgisayari-p-821530973,Zeiron Mirage X30 Ryzen 75700X 16GB RAM 512GB M.2 Nvme SSD 8GB RTX4060 Sıvı Soğutmalı Oyuncu Bilgisayarı,Mirage X30 Ryzen 7,30.600 TL,16 GB,,,,,,,,4 kg ve üzeri,,Harici,,,,8,HDD Yok,,,DDR4,64 GB,,,3.4,,Display Port,Yok,GDDR6,Ultra HD 4K (UHD),,,,,,Yok,,512 GB,3.00 GHz üstü,500 W ve üstü,Var,,,,,,,,512 GB,Free Dos (İşletim Sistemi Yok),AMD Ryzen 7,Nvidia GeForce RTX 4060,,3840 x 2160,8 GB,,Zeiron Türkiye Garantili,2 Yıl,,,,,
4291,https://www.trendyol.com/acer/travelmate-p2-i7-1255u-12gb-ram-1tb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-per4-canta-p-879886065,ACER TravelMate P2 i7 1255U12GB RAM 1TB SSD 15.6'' FHD FDOS Taşınabilir Bilgisayar & PER4 ÇANTA,,,12 GB,,,,,,,Ofis - İş,2 kg ve altı,60 Hz,Dahili,,1255U,,12+,HDD Yok,Yok,IPS,DDR4,64 GB,Siyah,,1.7,4.7,USB - Bluetooth - HDMI,Q Türkçe + Numerik (Aydınlatmalı),Dahili,Full HD (FHD),,Yok,Yok,,3 Saat ve Altı,Yok,,,,,,,,,,,,,1 TB,Free Dos (İşletim Sistemi Yok),Intel Core i7,Intel UHD Graphics,"15,6 inç",1920 x 1080,Paylaşımlı,12. Nesil,ACER Türkiye Garantili,2 Yıl,,Yok,,,
