,link,brand,product,originalPrice,Garanti Tipi,Dahili Hafıza,RAM Kapasitesi,Ekran Boyutu,Pil Gücü (mAh),Mobil Bağlantı Hızı,Ön Kamera Çözünürlüğü,Kamera Çözünürlüğü,Ön Kamera Sayısı,Ekran Çözünürlüğü,Ekran Teknolojisi,Ön Kamera Çözünürlük Aralığı,Görüntü Teknolojisi,Ana Kamera Flaş,Ön Kamera Flaş,Ekran Cinsi,Arka Kamera Sayısı,Ekran Boyut Aralığı,İşletim Sistemi,Çift Hat,Kablosuz Şarj,Yüz Tanıma,Dokunmatik Ekran,Garanti Süresi,Şarj Girişi,Ana Kamera Çözünürlük Aralığı,NFC,Ekran Yenileme Hızı,Kulaklık Girişi,Şarj Hızı,Arttırılabilir Hafıza (Hafıza Kartı Desteği),Batarya Kapasitesi Aralığı,Parmak İzi Okuyucu,Suya/Toza Dayanıklılık,Renk,Yapay Zeka,Video Kayıt Çözünürlüğü,Menşei,Cep Telefonu Modeli,Radio,CPU Aralık,Görüntülü Konuşma,Kozmetik Durum,Tamir Edilebilirlik,CE Uygunluk Sembolu,İthalatçı/ Yetkili Temsilci/ İfa Hizmet Sağlayıcı,Üretici Bilgisi
209,https://www.trendyol.com/xiaomi/14t-pro-512-gb-gri-xiaomi-turkiye-garantili-p-859623139,Xiaomi 14T Pro 512 GB Gri(Xiaomi Türkiye Garantili),14T Pro 512 GB Gri,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",5000 ve üstü,5G,8 MP ve üstü,50 MP,1,HD+,Dinamik AMOLED,40 - 60 MP,LCD,Var,Yok,AMOLED,3,6'' - 6.5'',Android,Yok,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,144 Hz,USB Type-C,100-120 W,Yok,4500-5000 mAh,Var,Var,Gri,Var,1080p (Full HD),CN,,,,,,,,,
210,https://www.trendyol.com/xiaomi/redmi-note-14-pro-5g-12gb-ram-512gb-siyah-p-891692664,"Xiaomi Redmi Note 14 Pro 5G12GB RAM 512GB, Siyah",Redmi Note 14 Pro 5G,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",5000 ve üstü,5G,20 MP,20 MP ve üstü,1,HD+,HD+,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,120 Hz,USB Type-C,40-60 W,,5000-6000 mAh,Var,Var,Siyah,,1080p (Full HD),CN,,,,,,,,,
211,https://www.trendyol.com/samsung/galaxy-a25-5g-6-gb-ram-128-gb-acik-mavi-p-793616422,Samsung Galaxy A25 5g 6 GbRam 128 Gb Açık Mavi,Galaxy A25 5g 6 Gb,,Resmi Distribütör Garantili,128 GB,6 GB,"6,5 inç",5000,4.5G,10 - 20 MP,50 MP,1,FHD+,Dinamik AMOLED,15 - 20 MP,AMOLED,Var,Yok,Super AMOLED,1,7'' Üstü,Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,3.5 mm,20-40 W,Yok,5000-6000 mAh,Var,Var,Mavi,,2160p (Ultra HD) 4K,,,,,,,,,,
212,https://www.trendyol.com/xiaomi/redmi-note-14-8gb-ram-256gb-rom-mor-p-891692670,"Xiaomi Redmi Note 14 8GB RAM256GB ROM, Mor",Redmi Note 14 8GB RAM,,Xiaomi Türkiye Garantili,256 GB,8 GB,"6,67 inç",5000 ve üstü,4G,20 MP,,1,HD,HD,20 - 40 MP,AMOLED,Var,Var,AMOLED,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,120 Hz,3.5 mm,20-40 W,Var,5000-6000 mAh,Var,Var,Mor,,1080p (Full HD),TR,,,,,,,,,
213,https://www.trendyol.com/casper/via-a40-256-gb-8-gb-ram-gece-mavisi-p-789060483,CASPER VIA A40 256 GB 8 GBRAM Gece Mavisi,VIA A40 256 GB 8 GB,,Casper Türkiye Garantili,256 GB,8 GB,6 - 8 inç,5000,4.5G,13 MP,64 MP + 2 MP + 2 MP,1,FHD+,,10 - 15 MP,LCD,Var,,IPS LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,60 - 80 MP,Var,120 Hz,3.5 mm,10-20 W,Var,5000-6000 mAh,Var,Yok,Mavi,Yok,,,,,,,,,,,
214,https://www.trendyol.com/apple/iphone-16-128gb-laciverttas-p-857296121,Apple iPhone 16 128GBLaciverttaş,iPhone 16 128GB,,Apple Türkiye Garantili,128 GB,8 GB,"6,1 inç",3000 - 4000,5G,12 MP,5 - 10 MP,1,FHD+,,5 - 10 MP,SXRD,,,OLED,2,6'' - 6.5'',iOS,Yok,Var,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Var,60 Hz,USB Type-C,20-40 W,,3500-4000 mAh,Yok,Yok,Lacivert,Var,1080p (Full HD),,iPhone 16,Yok,2.0-2.5 GHz,Var,,,,,
215,https://www.trendyol.com/samsung/galaxy-z-fold-4-256gb-bej-cep-telefonu-12-ay-garantili-c-kalite-p-338604745,Samsung Galaxy Z Fold 4 256gbBej Cep Telefonu (12 AY GARANTİLİ) - C Kalite,Galaxy Z Fold 4 256gb,,Resmi Distribütör Garantili,256 GB,12 GB,"4 - 4,5 inç",1500 ve altı,4.5G,,5 MP ve altı,1,,QHD+,15 - 20 MP,LED,Var,,Super AMOLED,1,6'' - 6.5'',Android,Var,Var,Var,Var,2 Yıl,USB Type-C,15 - 20 MP,Var,120 Hz,3.5 mm,20-40 W,Yok,4000-4500 mAh,Var,Var,Bej,Var,,,,,,,,,,,
216,https://www.trendyol.com/honor/200-pro-12-gb-ram-512-gb-rom-akilli-telefon-siyah-p-879234011,Honor 200 Pro 12 GB RAM + 512GB ROM Akıllı Telefon Siyah,200 Pro 12 GB RAM + 512,,Resmi Distribütör Garantili,512 GB,12 GB,"6,7 inç",,,,,,,,,,,,,,,Android,,,,,2 Yıl,,,,,,,,,,,Siyah,,,,,,,,,,,,
217,https://www.trendyol.com/vivo/y28-8-128-gb-akilli-telefon-metalik-yesil-p-877381666,vivo Y28 8/128 Gb AkıllıTelefon Metalik Yeşil,Y28 8/128 Gb Akıllı,,Resmi Distribütör Garantili,128 GB,8 GB,6 - 8 inç,6000,4.5G,5 - 8 MP,5 MP ve altı,1,FHD+,,5 - 10 MP,,Var,,LCD,2,,Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Var,60 Hz,USB Type-C,10-20 W,Yok,,Var,Var,Yeşil,Yok,,,Vivo Y28,,,,,,,,
218,https://www.trendyol.com/xiaomi/redmi-note-14-8-128-gb-ocean-blue-xiaomi-turkiye-garantili-p-894501001,Xiaomi Redmi Note 14 8/ 128GB Ocean Blue (Xiaomi Türkiye Garantili),Redmi Note 14 8/ 128,,Xiaomi Türkiye Garantili,128 GB,8 GB,,,4.5G,,,,,FHD+,,,Var,Yok,,3,,Android,Var,,,,2 Yıl,,,,,,,,,,,Mavi,,,,,,,,,,,,
219,https://www.trendyol.com/huawei/nova-12-se-8-gb-ram-256-gb-siyah-cep-telefonu-p-828630898,Huawei nova 12 SE 8 GB RAM256 GB Siyah Cep Telefonu,nova 12 SE 8 GB RAM,,Huawei Türkiye Garantili,256 GB,8 GB,"6,67 inç",4500,4G,5 - 8 MP,108 MP + 8 MP + 2 MP,1,FHD+,FHD+,20 - 40 MP,OLED,Var,,OLED,2,6.5'' - 7'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,100 -120 MP,Var,120 Hz,USB Type-C,60-80 W,Var,4000-4500 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
220,https://www.trendyol.com/apple/yenilenmis-iphone-11-64gb-c-kalite-beyaz-p-655833665,Apple Yenilenmiş IPHONE 1164GB -C Kalite- Beyaz,Yenilenmiş IPHONE 11,,Yenilenmiş Ürün (12 Ay Garanti),64 GB,4 GB,"6,1 inç",2800 ve üstü,,,10 - 15 MP,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,2000-3000 mAh,,,Beyaz,,,,,,,,C seviye-İyi,,,,
221,https://www.trendyol.com/infinix/hot-40i-8gb-ram-8gb-sanal-ram-256gb-hafiza-siyah-nfc-mevcut-turkiye-garantili-p-786061979,"INFINIX Hot 40i 8gb Ram 8gbSanal Ram, 256gb Hafıza, Siyah Nfc Mevcut (TÜRKİYE GARANTİLİ)",Hot 40i 8gb Ram 8gb,,Resmi Distribütör Garantili,256 GB,8 GB,"6,53 inç",5000,4.5G,32 MP,50 MP,1,HD+,HD+,40 - 60 MP,LCD,Var,Var,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Yok,Siyah,Yok,1080p (Full HD),,,,,,,,,,
222,https://www.trendyol.com/xiaomi/redmi-note-12-pro-plus-5g-12gb-256-gb-akilli-cep-telefonu-siyah-turkiye-garantili-p-841651917,Xiaomi Redmi Note 12 Pro Plus5G 12GB+256 GB Akıllı Cep Telefonu - SİYAH (Türkiye Garantili),Redmi Note 12 Pro Plus,,KVK Garantili,256 GB,12 GB,"6,7 inç",5000,5G,10 - 20 MP,200 MP + 8 MP + 2 MP,1,FHD+,,20 - 40 MP,LCD,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,120 MP ve üstü,Yok,60 Hz,3.5 mm,10-20 W,Var,5000-6000 mAh,Var,Yok,Siyah,Yok,,,,,,,,,,,
223,https://www.trendyol.com/realme/12-lite-8-256-gb-kaya-siyahi-p-826542289,realme 12 Lite 8 256 Gb KayaSiyahı,12 Lite 8 256 Gb Kaya,,Genpa Garantili,256 GB,8 GB,"6,7 inç",5000,4.5G,,108 MP + 8 MP + 2 MP,1,FHD+,,5 - 10 MP,,Var,Var,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,100 -120 MP,Var,90 Hz,3.5 mm,10-20 W,Var,4500-5000 mAh,Var,Var,Siyah,Var,1080p (Full HD),,,,,,,,,,
224,https://www.trendyol.com/apple/iphone-xs-64gb-uzay-grisi-yenilenmis-a-kalite-p-807587713,Apple iPhone XS 64GB UzayGrisi - Yenilenmis - A Kalite,iPhone XS 64GB Uzay,,,64 GB,4 GB,"5,5 - 6 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,,,,Gri,,,,,,,,A seviye-Mükemmel,,,,
225,https://www.trendyol.com/apple/iphone-16e-256gb-siyah-p-900754132,Apple iPhone 16e 256GB Siyah,iPhone 16e 256GB Siyah,,Apple Türkiye Garantili,256 GB,8 GB,6 - 8 inç,3000 - 4000,5G,,20 MP ve üstü,1,FHD+,FHD+,10 - 15 MP,,,,OLED,1,6'' - 6.5'',iOS,Var,Var,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,60 Hz,Belirtilmemiş,,,3000-3500 mAh,Yok,Var,Siyah,Var,2160p (Ultra HD) 4K,,,,2.0-2.5 GHz,Var,,,,,
226,https://www.trendyol.com/apple/yenilenmis-iphone-14-pro-max-128gb-derin-mor-b-kalite-p-790848463,Apple Yenilenmiş iPhone 14Pro Max 128GB Derin Mor B Kalite,Yenilenmiş iPhone 14,,Yenilenmiş Ürün (12 Ay Garanti),128 GB,6 GB,"6,7 inç",,,,10 - 15 MP,,,,,,,,,,,,,,,,1 Yıl,,40 - 60 MP,,,,,,3000-3500 mAh,,,Mor,,,,,,,,B seviye-Çok İyi,,,,
227,https://www.trendyol.com/tecno/camon-30-pro-5g-cl8-12-512-gb-tecno-turkiye-garantili-p-838002138,TECNO Camon 30 Pro 5G CL812/512 Gb (TECNO Türkiye Garantili),Camon 30 Pro 5G CL8,,Üretici Garantili,512 GB,12 GB,"6,7 inç",5000,5G,5 - 8 MP,50 MP + 5 MP + 2 MP,1,FHD+,,100 -120 MP,LCD,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,60 Hz,USB Type-C,10-20 W,Var,4500-5000 mAh,Var,Yok,Siyah,Yok,,,,,,,,,,,
228,https://www.trendyol.com/apple/yenilenmis-iphone-11-128-gb-siyah-cep-telefonu-12-ay-garantili-a-kalite-p-665666719,Apple Yenilenmiş iPhone 11128 GB Siyah Cep Telefonu (12 Ay Garantili) - A Kalite,Yenilenmiş iPhone 11,,Yenilenmiş Ürün (12 Ay Garanti),128 GB,4 GB,6 inç ve üstü,3110,,,12 MP,,,,,,,,,,,,,,,,1 Yıl,,10 - 15 MP,,,,,,3000-3500 mAh,,,Siyah,,,,,,,,A seviye-Mükemmel,,,,
229,https://www.trendyol.com/xiaomi/note-14-pro-plus-5g-12-gb-ram-512-gb-mor-xiaomi-turkiye-garantili-p-893263530,Xiaomi Note 14 Pro Plus 5G 12GB RAM 512 GB Mor (Xiaomi Türkiye Garantili),Note 14 Pro Plus 5G 12,,Xiaomi Türkiye Garantili,512 GB,12 GB,"6,67 inç",4000 - 5000,5G,20 MP,20 MP ve üstü,1,,,10 - 15 MP,,,,AMOLED,2,6.5'' - 7'',Android,Var,,Var,Var,2 Yıl,USB Type-C,20 - 40 MP,Var,120 Hz,USB Type-C,100-120 W,,4500-5000 mAh,Var,Var,Mor,,,,,,,,,,,,
230,https://www.trendyol.com/realme/11-pro-plus-12-512gb-siyah-p-772532855,realme 11 Pro Plus 12/512gbSiyah,11 Pro Plus 12/512gb,,Realme Türkiye Garantili,512 GB,12 GB,"6,7 inç",5000,5G,10 - 20 MP,200 MP + 8 MP + 2 MP,1,FHD+,FHD+,20 - 40 MP,,Var,,LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,120 MP ve üstü,Var,60 Hz,USB Type-C,10-20 W,Var,4500-5000 mAh,Var,Yok,Çok Renkli,Yok,,,,,,,,,,,
231,https://www.trendyol.com/samsung/yenilenmis-samsung-galaxy-note-20-ultra-256gb-a-kalite-bronz-p-769604021,Samsung Yenilenmiş SAMSUNGGALAXY NOTE 20 ULTRA 256GB -A Kalite- Bronz,Yenilenmiş SAMSUNG,,,256 GB,8 GB,"6,95 inç",,,,,,,,,,,,,,,,,,,,1 Yıl,,100 -120 MP,,,,,,,,,Metalik,,,,,,,,A seviye-Mükemmel,,,,
232,https://www.trendyol.com/nubia/z60-ultra-16gb-512gb-p-875681039,Nubia Z60 Ultra 16GB+512GB,,,Üretici Garantili,512 GB,32 GB +,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,Siyah,,,,,,,,,,,,
233,https://www.trendyol.com/samsung/galaxy-z-fold-256-gb-siyah-cep-telefonu-samsung-turkiye-garantili-sm-f916b-p-57592348,Samsung Galaxy Z Fold 256 GBSiyah Cep Telefonu (Samsung Türkiye Garantili) SM-F916B,Galaxy Z Fold 256 GB,,Samsung TR Garantili,256 GB,12 GB,7 - 10 inç,4000 - 5000,4.5G,8 MP ve üstü,20 MP ve üstü,2,HD+,Dinamik AMOLED,5 - 10 MP,AMOLED,Var,Yok,Super AMOLED,3,6'' - 6.5'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Var,120 Hz,3.5 mm,20-40 W,Var,4000-4500 mAh,Var,Yok,Siyah,,2160p (Ultra HD) 4K,,,,,,,,,,
234,https://www.trendyol.com/itel/itel-s23-128-gb-akilli-telefon-siyah-p-806010446,İtel İtel S23 128 Gb AkıllıTelefon Siyah,İtel S23 128 Gb Akıllı,,Resmi Distribütör Garantili,128 GB,8 GB,6 inç ve üstü,5000 ve üstü,4G,8 MP ve üstü,20 MP ve üstü,1,HD+,HD+,5 - 10 MP,LCD,Var,Yok,LCD,1,6.5'' - 7'',Android,Yok,Yok,Yok,Var,2 Yıl,USB Type-C,5 - 10 MP,Var,90 Hz,3.5 mm,10-20 W,Var,5000-6000 mAh,Var,Var,Siyah,Yok,720p (HD),CN,Samsung Galaxy S23,,,,,Yetkili Servis ile Tamiri Gerekir.,Ürün görselinde bulunmuyor,Detayını Gör,Detayını Gör
235,https://www.trendyol.com/oppo/a3-nfc-12-gb-ram-6-6-dinamik-ram-128-gb-kablolu-kulaklik-hediye-oppo-turkiye-garantili-p-893308619,Oppo A3 NFC 12 GB Ram (6+6Dinamik Ram) 128 GB Kablolu Kulaklık Hediye (Oppo Türkiye Garantili),A3 NFC 12 GB Ram (6+6,,Resmi Distribütör Garantili,128 GB,12 GB,"6,7 inç",5000,4.5G,5 MP,50 MP,1,HD+,HD+,5 - 10 MP,LCD,Var,Yok,IPS LCD,2,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,90 Hz,3.5 mm,40-60 W,Var,5000-6000 mAh,Var,Var,Beyaz,Var,1080p (Full HD),TR,,,,,,,,,
236,https://www.trendyol.com/xiaomi/redmi-12-128-gb-8-gb-ram-mavi-cep-telefonu-xiaomi-turkiye-garantili-p-772563268,Xiaomi Redmi 12 128 GB 8 GBRAM Mavi Cep Telefonu (Xiaomi Türkiye Garantili),Redmi 12 128 GB 8 GB,,Xiaomi Türkiye Garantili,128 GB,8 GB,"6,8 inç",4000 - 5000,4G,8 MP,5 - 10 MP,1,FHD+,FHD+,5 - 10 MP,LCD,Var,Yok,IPS LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,5 - 10 MP,Yok,90 Hz,USB Type-C,10-20 W,Var,4000-4500 mAh,Var,Yok,Mavi,Yok,1080p (Full HD),,Xiaomi Redmi 12C,,,,,,,,
237,https://www.trendyol.com/nubia/neo-5g-8gb-256gb-p-875680954,Nubia Neo 5G 8GB+256GB,Neo 5G 8GB+256GB,,Üretici Garantili,256 GB,8 GB,6 inç ve üstü,4500,5G,8 MP,,2,,,5 - 10 MP,,,,,2,,Android,Var,,,Var,,,,Var,120 Hz,,,,4500-5000 mAh,,,Siyah,,,TR,,,,,,,,,
238,https://www.trendyol.com/reeder/p13-blue-max-2022-4-gb-128-gb-beyaz-cep-telefonu-reeder-turkiye-garantili-p-341666596,Reeder P13 Blue Max 2022 4GB+128 GB Beyaz Cep Telefonu (Reeder Türkiye Garantili),P13 Blue Max 2022 4,,Resmi Distribütör Garantili,128 GB,4 GB,6 inç ve üstü,3950,4.5G,5 - 8 MP,15 - 20 MP,1,HD,HD+,5 - 10 MP,LCD,Var,Yok,IPS LCD,3,6.5'' - 7'',Android,Var,Yok,Var,Var,2 Yıl,USB Type-C,10 - 15 MP,Yok,60 Hz,3.5 mm,20-40 W,Var,3500-4000 mAh,Yok,Yok,Beyaz,Yok,1440p (Quad HD),TR,Reeder P13 Blue Max,,,,,,Ürün görselinde bulunmuyor,,Detayını Gör
239,https://www.trendyol.com/xiaomi/mi-13-ultra-12gb-ram-256-gb-hafiza-akilli-cep-telefonu-turkiye-garantili-p-844888500,Xiaomi Mİ 13 Ultra 12GB RAM256 GB HAFIZA AKILLI CEP TELEFONU (TÜRKİYE GARANTİLİ),Mİ 13 Ultra 12GB RAM,,KVK Garantili,256 GB,12 GB,"6,7 inç",5000,5G,32 MP,50 MP,1,FHD+,QLED,20 - 40 MP,OLED,Var,,LCD,4,6.5'' - 7'',Android,Var,Yok,Yok,Var,2 Yıl,USB Type-C,40 - 60 MP,Var,120 Hz,USB Type-C,80-100 W,Var,4500-5000 mAh,Var,Var,Siyah,Yok,,,,,,,,,,,
